,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
28,Kimchi-pancakes-314498,,8,5,,2100
29,Hoecakes-aka-Cornmeal-Pancakes-1633170,900.0,7,16,300.0,1200
30,4-Ingredient-Banana-Pancakes-1684831,900.0,8,3,1200.0,2100
31,Fluffy-Scrambled-Eggs-1216094,300.0,7,1,300.0,600
32,Microwave-1-Minute-Ham-_-Egg-Breakfast-Bowl-496687,,3,1,60.0,120
33,Overnight-Oats-1521113,,6,4,,900
34,Homemade-Pancakes-1213968,300.0,7,12,600.0,900
35,Maple-Walnut-Overnight-Oats-1698189,,10,1,300.0,300
36,Ramp-Omelet-1625482,900.0,6,2,,900
37,Blueberry-Cheesecake-French-Toast-1634847,,7,4,,3300
38,Caprese-Quiche-1456434,,7,7,,3900
39,Triple-Berry-Baked-Oatmeal-1696529,2400.0,12,6,600.0,3000
40,Eggs-in-a-Bag_-Healthy-Camp-Breakfast-1248515,,3,4,,1800
41,Cheesy-Cauliflower-Pancakes-753705,,7,4,,1800
42,Lemon-Bar-Overnight-Oats-1620310,,12,2,600.0,600
43,Basic-Vegan-French-Toast-631199,360.0,6,2,1200.0,1560
44,Blueberry-French-Toast-Casserole-1706713,,14,4,,4500
45,Outstanding-Overnight-Oatmeal-1002135,,7,4,,1500
46,Crispy-Cornmeal-Pancakes-With-Blueberry-Sauce-_Vegan_-Gluten-Free_-1698904,,15,5,,2100
47,Kale-and-feta-breakfast-casserole-309272,,7,7,,2700
48,Almond-Flour-Waffles-Gluten-Free-980012,,6,8,,1500
49,American-style-Blueberry-Pancakes-1707717,,10,4,,1200
50,Homemade-Gluten-Free-Waffle-Cones-1094753,,6,10,,2100
51,Fluffy-Vegan-Whole-Wheat-Pancakes-1290258,300.0,6,2,600.0,900
52,Homemade-Muesli-1074934,,7,4,,1800
53,Whole-Wheat-Blueberry-Waffles-1588998,900.0,12,6,600.0,1500
54,Easy-Buttermilk-Pancakes-from-Scratch-1639702,1200.0,9,10,300.0,1500
55,Banana-and-Pecan-Pancakes-with-Maple-Butter-1622656,,14,6,,2700
56,Roasted-red-pepper-parmesan-baked-eggs-335040,,3,1,,1500
57,Easy-Banana-Pancakes-1247266,600.0,5,8,300.0,900
58,Breakfast-Taquitos-1007741,900.0,6,4,900.0,1800
59,Pumpkin-Pancake-1531729,,8,4,,600
60,Skinny-Cinnamon-Roll-French-Toast-Bake-1599267,,7,4,,2400
61,Summery-Spelt-Banana-Waffles-_vegan_-1693684,,9,4,,3600
62,Edna-Maes-Sour-Cream-Pancakes-1454037,,9,2,,1800
63,Coconut-Mango-Oat-Porridge-1662199,,7,1,,1500
64,Vanilla-Almond-Granola-Cereal-1009703,2700.0,6,3,300.0,3000
65,Cottage-Cheese-Pancakes-1119335,,8,11,,900
66,15-Minute-Breakfast-Pizza-1697470,600.0,4,6,300.0,900
67,Easy-Banana-Pancakes-1228915,1200.0,8,4,900.0,2100
68,Breakfast-Hash-999934,600.0,6,2,1800.0,2400
69,Easy_-Basic-Waffles-in-the-Morning-1623215,,8,4,,2100
70,Warm-Cinnamon-Raisin-Quinoa-Breakfast-1294234,,7,2,,1800
71,Chunky-Monkey-Overnight-Oats-1694801,,41,1,,1800
72,Chocolate-Pancakes-1619537,1200.0,8,5,600.0,1800
73,White-chocolate-coconut-pancakes-334115,,10,4,,1800
74,Easy-Breakfast-Casserole-with-Sausage_-Hashbrowns-and-Eggs-901915,,10,8,,4500
75,Easy-French-Toast-753336,,5,4,,1500
76,Tropical-Overnight-Oats-608553,,6,2,,1200
77,Paleo-Pumpkin-Pancakes-with-Maple-Cashew-Cream-1707817,,18,12,,1200
78,Fruity-Pebbles-Confetti-Pancakes-1054268,,7,5,,1800
79,Healthy-Homemade-Granola-Without-Bad-Ingredients-1587552,600.0,8,4,300.0,900
80,Paleo-Pancakes-1037389,900.0,5,4,600.0,1500
81,Easy-Banana-Paleo-Pancakes-for-One-1521382,,5,1,,1800
82,5-Minute-Extra-Fluffy-Pancakes-1208351,,9,4,,300
83,Quick-_-Easy-Egg-Bake-Breakfast-1037992,,6,2,,1800
84,Greek-Yogurt-Parfait-1596593,,4,4,,300
85,Best-Pancakes-Ever-with-Honey-Cinnamon-Syrup-1598657,,16,9,,1800
86,Hash-Brown-Potato-Pie-A-great-Sunday-breakfast_-1546192,,7,5,,3300
87,Blueberry-Maple-Syrup-638306,,3,1,,900
88,Bacon-corn-hash-305650,,6,4,,2100
89,Oatmeal-pancakes-305688,,10,9,,2100
90,Churro-Waffles-1048935,,9,9,,1800
91,Overnight-Stuffed-French-Toast-Casserole-1681545,3600.0,10,8,900.0,33300
92,Malted-Nut-Pancakes-1700663,,9,9,,1800
93,the-secret-to-perfect-Belgian-waffles-1277088,,7,4,,1500
94,Buttermilk-Waffles-1682057,180.0,9,4,900.0,1080
95,Overnight-Peach-French-Toast-1215677,3000.0,17,6,1800.0,4800
96,Baked-French-Toast-1237298,2700.0,9,12,29700.0,32400
97,Two-_Actually_-Three_-Ingredient-Pancakes-With-Lime-and-Honey-496665,,7,6,,1200
98,Stuffed-French-Toast-1269854,,7,4,,4800
99,How-to-Cook-Bacon-in-the-Oven-1546899,1200.0,1,16,300.0,1500
100,French-Toast-Waffles-1110520,,6,4,,1200
101,Grilled-Egg-Stuffed-Peppers-1629032,1800.0,8,8,600.0,2400
102,Grilled-French-Toast-Skewers-1697146,900.0,7,4,600.0,1500
103,Simple-Mixed-Berry-Overnight-Oats-1602692,,7,1,,300
104,Raspberry-Blueberry-Chia-Jam-1629569,,6,4,,900
105,Grilled-French-Toast-Stuffed-with-Strawberry-Basil-Cream-Cheese-1632392,600.0,10,6,900.0,1500
106,Eggs-Florentine-1637225,1500.0,6,4,1200.0,2700
107,5-Ingredient-Blender-Pancakes-1684451,900.0,8,6,600.0,1500
108,Delicate-Cream-Cheese-Pancakes-485771,,2,4,,900
109,Blueberry-Breakfast-Bake-1699614,,13,6,2700.0,2700
110,Breakfast-Enchiladas-1632219,,17,4,,1500
111,Easy-Pancakes-1576448,,8,4,,1500
112,Matcha-Crepes--760451,,6,4,,1800
113,Loaded-Baked-Omelet-Muffins-1569909,,11,12,,2100
114,French-Vanilla-Chocolate-Chip-Breakfast-Oat-Bars-1565414,,8,4,,3000
115,Lemon-Blueberry-French-Toast-Rolls-1616244,300.0,8,5,1500.0,1800
116,Italian-Egg-Bake-1694292,,11,6,900.0,5700
117,Good-Old-Fashioned-Pancakes-604249,,8,4,,1800
118,Banana-Pancakes-1555229,,12,4,,2400
119,Protein-Waffles-1205021,,7,10,,1200
120,Cherry-Almond-Coconut-Quinoa-Porridge-1690224,600.0,8,1,,600
121,How-to-Make-the-BEST-Scrambled-Eggs-1465141,240.0,4,1,60.0,300
122,Biggest-Loser-Pancakes-1045314,,7,5,,300
123,Stuffed-French-Toast-1693113,,11,2,,900
124,Paleo-Porridge-600093,,7,4,,900
125,Watermelon-_-Mint-Overnight-Oats-1693432,,10,4,,1800
126,How-to-Make-Your-Own-Bacon-1581788,,8,4,,1200
127,Overnight-Oatmeal-1597015,,7,4,,1500
128,Oven-Baked-Hotel-Eggs-_-_2_07-1357816,,5,9,,2700
129,Almond-Pancakes-989950,,6,4,,2100
130,Breakfast-__-Acai-Bowl-1297057,,7,4,,600
131,Breakfast-Pizza-1563129,,9,2,,4500
132,Lemon-Blueberry-Pancakes-1060679,900.0,11,4,600.0,1500
133,Mini-german-pancakes-370017,,7,4,,1800
134,Perfect-Hard-Boiled-Eggs-1108231,720.0,4,4,,720
135,Red-Pepper-Egg-In-A-Hole-1003201,,5,4,,1200
136,Skinny-Loaded-Potato-Breakfast-Skillet-1596987,,7,4,,1800
137,Oatmeal-with-banana-_Dietary-meal_-1616051,,5,4,,1800
138,Overnight-slow-cooker-oatmeal-350961,,6,7,,1500
139,Classic-Dinner-Pancakes-499516,300.0,7,6,300.0,600
140,Pumpkin-Pie-French-Toast-1316532,1200.0,10,4,600.0,1800
141,2-Minute-French-Toast-in-A-Cup-629750,,4,4,,300
142,Fluffernutter-and-Banana-Stuffed-French-Toast-1638787,,6,2,,1200
143,Danish-Pancakes-1060782,,7,9,,1200
144,Biscuit-Bombs-568568,,6,15,,2400
145,Breakfast-bars-345622,,11,7,,3300
146,Banana-Fritters-Martha-Stewart-196378,,4,6,,2400
147,Cottage-Cheese-Pancakes-1514508,,5,4,,1200
148,Banana-Blueberry-Almond-Pancakes-1690284,600.0,10,3,1200.0,1800
149,Breakfast-Sandwich-Casserole-1251392,,7,4,,4500
150,Picante-Omelet-Pie-1620084,,6,4,,2100
151,Sausage-Gravy-and-Biscuits-1241142,,5,4,,1500
152,Brown-Sugar-Butter-Syrup-500656,,4,2,,600
153,Vegetable-Omelet-1210948,,6,1,,1500
154,Fluffiest-Pancakes-Ever-1003379,,8,4,,1200
155,Latin-Corn-Pancakes-Recipe-Cachapas-896548,480.0,8,4,180.0,660
156,Crockpot-Breakfast-Casserole-1636825,,12,4,,2700
157,Paleo-Breakfast-Muffins-_Whole-30-Approved_-900315,1500.0,5,12,300.0,1800
158,Baked-Coconut-Oatmeal-623227,,5,4,,1800
159,Flourless-Almond-Butter-Pumpkin-Muffins-1316446,960.0,8,9,600.0,1560
160,Breakfast-Burritos-1688027,,8,4,,2700
161,Cranberry-Orange-Chia-Seed-Jam-974091,,6,8,,900
162,Hollerwaffeln-1706178,,9,6,,1800
163,Mushroom-_-zucchini-frittata-304024,,8,4,,1800
164,Sweet-Potato-Pancakes-1240033,,7,2,,1200
165,Morning-Fuel-Breakfast-1235482,,7,4,,1500
166,Paleo-Breakfast-Burrito-598063,300.0,6,4,300.0,600
167,Ham-Mashed-Potato-Breakfast-Cups-1683422,,5,6,,1800
168,Chocolate-french-silk-pancakes-333719,,8,4,,1800
169,How-to-make-creamy-scrambled-eggs-308166,,6,4,,1800
170,Sourdough-Pancake-or-Waffle-Batter-1687458,,9,4,,1800
171,Coconut-Flour-Pancakes-1519039,600.0,8,6,600.0,1200
172,Low-Sodium-Zucchini-Frittata-1702285,1200.0,11,8,600.0,1800
173,_Pancakes-Fishnet_-1688715,,8,4,,2400
174,Paleo-Banana-Pancakes-for-One-1053887,,6,4,,900
175,Mushroom-_-Peppers-Frittata-1685663,,8,1,,2400
176,Grandma-Donna_s-Sourdough-Pancakes-1570464,,7,4,,600
177,Banana-Breakfast-Bars-1636609,2100.0,8,4,600.0,2700
178,Easy-French-Toast-for-One-1069563,,7,4,,1500
179,Slow-Cooker-Maple-Cinnamon-Oatmeal-1544335,14400.0,6,8,300.0,14700
180,Overnight-Oats-Three-Ways-1519512,,11,3,600.0,600
181,Royally-Breakfast-1503451,,4,4,,3600
182,Mushroom-and-bacon-breakfast-skillet-309085,,8,3,,2400
183,Drowned-Eggs-1575414,,9,6,,2100
184,Slow-Cooker-Banana-Blueberry-French-Toast-1545777,28800.0,6,4,300.0,29100
185,Huevos-rancheros-370964,,13,6,,2400
186,Crisp-Ham-and-Egg-Cups-484728,,7,4,,1800
187,Black-Bean-Chili-Omelette-Closet-Cooking-54890,,5,1,,1200
188,Baked-Berry-French-Toast-1640952,,6,6,,3600
189,Banana-nut-pancakes-352517,,11,3,,1200
190,Steamed-asparagus-with-poached-eggs-352111,,5,4,,1200
191,Coconut-Flour-Pancakes-1680218,,12,8,,1800
192,Microwave-Egg-_-Cheese-Breakfast-Burrito-496686,,4,1,120.0,180
193,Garden-veggie-frittata-with-chives-and-parmesan-309642,,7,6,,2100
194,Baked-Eggs-and-Sausage-with-Chard-and-Cheese-1701445,1500.0,9,4,600.0,2100
195,Strawberry-Pancakes-with-Strawberry-Syrup-1637340,,13,4,,2400
196,Slow-Cooker-French-Toast-Casserole-1350694,,7,8,15300.0,29700
197,Coconut-Maca-Porridge-by-Deliciously-Ella-1080275,,7,4,,1200
198,Chocolate-Chip-Pancakes-1525207,240.0,7,10,,240
199,Healthier-Homemade-Granola-1200383,,5,4,,2700
200,Fluffy-Egg-White-Omelette-950892,,8,4,,1200
201,Creamy-Blueberry-Lemon-Baked-French-Toast-1682893,2400.0,8,9,1500.0,3900
202,Chicken-Broccoli-Frittata-1694600,,8,2,900.0,1200
203,Bacon-Egg-Cups-969582,,5,12,,2700
204,Baked-Egg-in-Avocado-1233713,,7,2,,1500
205,Hemp-Porridge___-Gluten-Free_-High-Protein-And-Keto_-1689028,,11,1,,1200
206,How-to-Make-Overnight-Oats-_and-11-Recipes-You-Can-Make-Now_-1223816,,7,4,,900
207,Pulled-Pork-Waffles-with-Bourbon-Maple-Syrup-1702633,,9,5,,1800
208,Greek-Yogurt-Waffles-1599225,900.0,7,4,600.0,1500
209,Bacon-Gravy-1081633,,6,4,,1800
210,Maple-Cinnamon-Homemade-Granola-1579398,,8,4,,3000
211,Cinnamon-Toast-Waffles-1255887,,10,4,,1500
212,Coconut-Pineapple-Strawberry-French-Toast-_Dairy-_-Lactose-Free_-1689472,,11,6,,2400
213,Light-and-Fluffy-Whole-Wheat-Pancakes-985602,900.0,7,6,900.0,1800
214,Peanut-Butter-Pancakes-611417,,6,4,,2100
215,Mushroom-Bacon-Breakfast-Strata-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41343,,9,12,1200.0,5400
216,Blueberry-Mug-Muffin-1590947,60.0,9,1,240.0,300
217,Potato-Pancakes-1517077,,7,4,,1500
218,Healthy-Chocolate-Waffles-1696608,1200.0,14,7,600.0,1800
219,Pancakes-With-Yogurt-1416922,,7,4,,1500
220,Baked-Strawberry-Rhubarb-Oatmeal-1687885,1800.0,13,6,600.0,2400
221,Insanely-Fluffy-Omelette-1482482,900.0,6,1,600.0,1500
222,Churro-Waffles-1585054,,13,6,,1500
223,Creamy-Blueberry-Oatmeal-1621709,,6,4,,900
224,Greek-Yogurt-Pancakes-544511,,4,2,,1500
225,How-to-Make-a-Simple-Cheese-Omelette-1260234,420.0,5,2,180.0,600
226,BA_s-Best-Soft-Scrambled-Eggs-1182854,,4,2,,600
227,Vegan-Baked-Donuts-1030891,,7,4,,1800
228,Easy-Huevos-Rancheros-684954,,4,4,,900
229,Slow-Cooker-Cinnamon-Roll-Breakfast-Casserole-926562,9000.0,7,8,900.0,9900
230,Handful-of-Spinach-and-Eggs-Over-Easy-1340151,300.0,3,1,,300
231,Baked-Oatmeal-1572319,,11,8,,2400
232,Egg-_-Avocado-Breakfast-Rolls-1552978,,7,4,,1200
233,Strawberry-Overnight-Oats-Jar-1047614,,6,4,,900
234,Cheesy-Potato-Breakfast-Casserole-1620212,,6,8,600.0,3600
235,Carrot-Cake-Baked-Oatmeal-1704433,2100.0,11,4,600.0,2700
236,Vegan-Tofu-Breakfast-Burritos-1686058,900.0,20,8,1200.0,2100
237,Cinnamon-Pear-Oat-Pancakes-1688533,420.0,9,4,,900
238,Simple-Baked-Eggs-1640735,,10,4,,2100
239,Ultimate-Fluffy-Pancakes---Secret-Recipe-Club-1299160,,7,4,,2100
240,Hotteok_Hodduk_Sweet-Korean-Fried-Pancake-1617778,300.0,11,8,,7500
241,Vanilla-Chai-Overnight-Oatmeal-1563045,,10,2,600.0,600
242,Breakfast-Burrito-Bowls-1613264,,7,4,1200.0,1200
243,Best-French-Toast-1618927,,7,2,,1200
244,Apple-Cinnamon-Oatmeal-1106147,,6,4,,1800
245,Quinoa-Power-Omelet-574963,,7,2,,900
246,Oil-Free-Pancakes-_Vegan-_-Gluten-Free_-1694245,900.0,10,7,600.0,1500
247,3-Ingredient-Wholemeal-Pancakes-1569330,600.0,4,2,120.0,720
248,Ham_-Cheese_-and-Spinach-Breakfast-Quinoa-Cups-1028290,,7,4,,2400
249,Homemade-Pancake-Syrup-1353665,,5,4,,1200
250,Classic-_Belgian_-Waffles-625193,900.0,7,4,900.0,1800
251,Coconut-Flour-Pancakes---Gluten-Free_-Paleo-1201227,,7,6,,1200
252,Creamy-Apple-Walnut-Muesli-1686132,,9,1,300.0,300
253,Chocolate-Peanut-Butter-Banana-Overnight-Oats-1685896,,5,4,,1500
254,Pear-cinnamon-jam-368188,,4,3,,2700
255,Easy-And-Fluffy-Pancakes-1077257,,8,4,,1200
256,Cottage-Cheese-Pancakes-1069914,,5,4,,1200
257,Bakery-Fresh-French-Toast-1087237,,6,4,,1200
258,Brownie-Batter-Oatmeal-1200870,300.0,6,1,120.0,420
259,Peanut-Butter_-Oatmeal-Breakfast-Bars-1565162,,11,6,,2100
260,Paleo-Buttermilk-Pancakes-1682530,1800.0,12,5,600.0,2400
261,Poached-Egg-on-Spinach-771388,,7,1,,1200
262,Peanut-Butter-_-Jelly-Muffins-_Gluten-free_-1570752,,8,12,,2700
263,Dennys-French-Toast-1646035,,13,4,,1800
264,Gingerbread-Pancakes-1682411,,11,4,,1200
265,Cinnamon-Vanilla-French-Toast-1043236,,7,4,,1500
266,Campfire-French-Toast-1049209,2400.0,6,6,300.0,2700
267,Buttery-Golden-Buttermilk-Waffles-1571552,600.0,8,5,600.0,1200
268,Eggs-in-Purgatory-1587272,900.0,10,4,600.0,1500
269,How-to-Make-Pancakes-1504478,900.0,7,5,300.0,1200
270,Carrot-Cake-Waffles-_with-Maple-Cream-Cheese-Glaze_-1684783,,11,4,,2100
271,Chunky-Monkey-Breakfast-Bake-1621754,1200.0,13,1,300.0,1500
272,Bacon_-Egg_-And-Cheese-Breakfast-Casserole-1127705,,7,6,,4500
273,No-cook-berry-oatmeal-351027,,6,4,,900
274,Easy-Homemade-Pancakes-1347444,,5,4,,2100
275,Savory-Spinach-Waffles-1702617,,9,4,,1500
276,Light-_-Fluffy-Banana-Protein-Pancakes-1528860,300.0,6,8,600.0,900
277,Pillow-Eggs-601248,,6,4,600.0,1800
278,Slow-Cooker-Cheesy-Bacon-Strata-1341624,15300.0,7,10,900.0,16200
279,Creamy-Overnight-Oatmeal-1526278,,6,1,120.0,120
280,Simple-Yogurt-Waffles-1285078,,7,4,,1500
281,3-ingredient-Banana-Pancakes-1040595,600.0,4,1,600.0,1200
282,Brussels-Sprouts-Hash-973162,1200.0,8,4,1200.0,2400
283,Breakfast-Quesadillas-with-Broccoli_-Cheddar-and-Eggs-1038883,,7,4,,900
284,5-Ingredient-Quinoa-Breakfast-Pots-1222695,,5,4,,1500
285,Buckwheat-Pancakes-1703356,,12,6,,1800
286,Buttermilk-Pancakes-with-Strawberry-Sauce-1687417,600.0,12,6,600.0,1200
287,Skinny-Oat-_-Fruit-Mug-Muffin-1083890,,6,4,,600
288,Herby-Baked-Eggs-_adapted-from-Ina-Garten_-1694039,,10,4,,900
289,Bacon-and-Egg-Muffin-Tin-Omelettes_-1238227,,4,4,,1500
290,Sweet-Potato-Pancakes-1066306,,8,2,,1200
291,BREAKFAST-in-potato-boats-1701716,,10,4,,2400
292,Eggs-Baked-In-Tomatoes-1239609,,8,4,,2700
293,Full-english-breakfast-recipe-306011,,13,8,,3000
294,Garlic-Fried-Eggs-with-Kale-Pesto_-Toast-Points_-and-Lemon-Bacon-Vinaigrette-1706511,900.0,16,2,900.0,1800
295,LEMON-RICOTTA-PANCAKES-1696349,,10,6,600.0,1200
296,Quinoa-breakfast-skillet-333327,,12,4,,2400
297,Scrambled-Tofu-977551,,6,2,,1200
298,Gingerbread-Waffles-1680923,900.0,14,4,600.0,1500
299,Pumpkin-Spice-Waffles-756812,,8,4,,1500
300,Banana-Nutella-and-Oatmeal-Pancakes-381108,,11,4,,1800
301,Overnight-Oatmeal-1223813,,4,1,,28800
302,Easy-Breakfast-Tostadas-1002839,420.0,7,6,600.0,1020
303,Almond-Flour-Pancakes-1372156,,7,4,,2100
304,Easy-Mothers-Day-Quiche-Lorraine-1638619,,7,8,,3900
305,Spinach-Potato-Frittata-1699857,,14,4,,2100
306,Spanish-omelette-304333,,7,4,,2400
307,Broccoli_-Spinach-and-Artichoke-Frittata-1693906,1500.0,16,5,600.0,2100
308,Mason-Jar-Eggs-1687132,1800.0,9,2,300.0,2100
309,Msemmen-Moroccan-Pancake-1688009,,8,4,,3300
310,Kneaders-French-Toast-with-Cinnamon-Bread-1585040,,9,4,,1800
311,Breakfast-Banana-Split-556663,,7,4,,600
312,Zucchini-Waffles-_GF_-low-carb_-Paleo_-1201214,180.0,5,4,300.0,480
313,Lightened-Up-Coconut-French-Toast-Casserole-1699552,,8,8,,3600
314,Silver-Dollar-Pancakes-685463,,8,9,,2100
315,Go-To-Vegan-Pancakes-1596915,,8,6,,1800
316,Microwave-Breakfast-Cookie-in-a-Mug-1596301,60.0,6,1,300.0,360
317,Puffed-Oven-Pancake-with-Brown-Sugar-Banana-Sauce-1693488,1200.0,11,8,600.0,1800
318,Melt-in-Your-Mouth-Buttermilk-Pancakes-1003346,180.0,8,5,300.0,480
319,Broccoli-Cheddar-Scramble-511156,300.0,5,4,300.0,600
320,Coconut-Bacon-1601801,,5,2,,2400
321,Hashbrown-and-Bacon-Frittata-1631074,900.0,8,6,300.0,1200
322,Cinnamon-Roll-Pancakes-1070990,2100.0,9,2,,2100
323,Brussels-sprouts-breakfast-hash-333270,1500.0,8,4,600.0,2100
324,Neds-Sweet-Potato-Protein-Pancakes-751972,,5,4,,1200
325,Greek-Yogurt-Pancakes-_-2-Smartpoints-_-1634276,,5,2,,1500
326,Italian-Style-Baked-Eggs-Closet-Cooking-198376,600.0,6,4,600.0,1200
327,Johnny-Cakes----Early-American-Cornmeal-Pancakes-1022338,,7,5,,1200
328,Migas-1069588,,9,6,,1800
329,Brownie-Batter-Pancakes-_THM-E_-_-Hot-Fudge-Syrup-Sauce-_THM-FP_-1665370,,14,4,,900
330,Eggs-Fried-in-Bell-Pepper-Rings-575677,,5,3,,1200
331,Breakfast-Hashbrown-Casserole-1583301,,7,4,,4200
332,Basic-Crepe-Batter-1385009,,6,5,300.0,4500
333,18-Aug-Almond-Bread-French-Toast-Gluten-Free-1635186,,5,4,,1200
334,Sausage_-Egg-and-Cheese-Breakfast-Roll-Ups-895702,,6,4,,2100
335,Gluten-Free-Almond-Flour-Waffles-661872,,7,7,,2400
336,Chocolate-Protein-Pancakes_-1081703,,9,4,,1200
337,Coconut-Flour-Belgian-Waffles-1073690,,6,4,,1500
338,Vegan-Bacon-and-Brown-Sugar-Oatmeal-1618878,600.0,7,1,,600
339,Homestyle-Cinnamon-French-Toast-1060043,300.0,5,4,180.0,480
340,Amazing-Breakfast-Balls-638765,,8,16,1200.0,1200
341,Patriotic-Protein-Pancakes-1697198,600.0,10,8,900.0,1500
342,Fluffy-Whole-Wheat-Pancakes-1235723,,8,2,,1200
343,Blueberry-Jam-Overnight-Oats-1694209,,9,4,,1200
344,How-to-make-perfect-Strawberries-and-Cream-Oatmeal-1074846,900.0,6,4,,900
345,A-Bit-Weird-Easy-Cinnamon-Eggs-599837,120.0,6,1,180.0,300
346,Blueberry-Buttermilk-Pancakes-1182714,1200.0,7,6,600.0,1800
347,Lemon-Blueberry-Quinoa-Pancakes-1684650,300.0,11,3,300.0,600
348,Baked-French-Eggs-1010578,,5,12,,1200
349,Breakfast-Potatoes-1239693,1500.0,7,2,300.0,1800
350,Yogurt-Pancakes-1551149,,9,4,,1200
351,Monkey-Bread-Egg-Bake-1212333,,7,4,,4500
352,Crispy-cardamom-sugared-bacon-333305,,3,10,,2400
353,Banana-Blueberry-Oatmeal-1548435,,6,4,,300
354,Skillet-Hash-Browns-1698049,,6,6,,2400
355,Yogurt-Bowl-with-Toasted-Oats_-Peaches_-and-Blueberries-1581581,300.0,6,2,,300
356,Gluten-Free-Belgian-Waffles-with-Buttermilk-Syrup-1682921,,10,4,,2100
357,Greek-Yogurt-Pancakes-1541785,600.0,6,5,300.0,900
358,Strawberry-Honey-Almond-French-Toast-Bake-1562678,,17,12,,4800
359,Breakfast-Skillet-with-Diced-Red-Potatoes-630661,,6,4,,1800
360,High-Protein-Overnight-Oats-1643294,300.0,6,1,,300
361,Protein-Pancakes-753047,,6,2,,1800
362,Shakshuka-Eggs-in-Tomato-Sauce-1690919,,15,5,,2400
363,Gluten-Free-Crepes-1065733,,5,8,,1800
364,Blueberry-Maple-Breakfast-Bake-988339,3600.0,7,9,900.0,4500
365,German-Pancakes-1257775,,6,4,,2100
366,Breakfast-Galette-1695901,3000.0,10,4,1800.0,4800
367,Breakfast-Baked-Potatoes-1608041,,8,4,,2400
368,Two-Ingredient-Banana-Pancakes-1513823,480.0,2,2,300.0,780
369,Gluten-Free-Pancakes-1208533,,7,4,,1500
370,Chickpea-Omelet-1696801,,8,2,,1200
371,Baked-eggs-with-wilted-baby-spinach-352525,,8,4,,1800
372,Chunky-Monkey-Oatmeal-1026713,600.0,5,5,300.0,900
373,Pesto-_-Egg-Power-Bowl-1663546,1500.0,12,4,300.0,1800
374,Tomato-and-Zucchini-Frittata-1693760,,9,4,,2400
375,Egg-White-Muffins-1237329,1500.0,5,2,300.0,1800
376,45-Calorie-Fat-Free-Waffle-1528466,,7,6,,1200
377,Oatmeal-Raisin-and-Banana-Fritters-1689270,,16,4,,900
378,Greek-Yogurt-Blueberry-Pancakes-747400,,5,6,,1500
379,Salami-Breakfast-Cups-1237580,1200.0,5,4,600.0,1800
380,Maple-Drizzled-Crispy-Vegan-French-Toast-1138575,,8,2,,1200
381,Chocolate-Protein-Pancakes-1618357,240.0,11,12,600.0,840
382,Breakfast-Hash-1004020,,6,10,,1500
383,Dark-Chocolate-_-Almond-Overnight-Oats-1072277,,4,1,,1200
384,PB-and-J-Overnight-Oatmeal-1216042,,8,2,,1800
385,Clean-and-Lean-Pancake-Day-1010617,,6,1,,1200
386,Zucchini-Frittata-1643478,900.0,7,2,600.0,1500
387,Bagel-Egg-Bake-1630203,,7,4,,3300
388,Red-Pepper-Egg-In-A-Hole-1593592,,5,4,,1200
