,index,Appetizers,Beverages,Breads,Breakfast and Brunch,Cocktails,Condiments and Sauces,Desserts,Lunch,Main Dishes,Salads,Side Dishes,Snacks,Soups
52,Carne-adovada-_new-mexico-style-pork-with-red-chilies_-304958,0,0,0,0,0,0,0,0,1,0,0,0,0
53,Carne-en-su-Jugo-_Meat-in-its-Juices_-AllRecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
54,Carnitas-931316,0,0,0,0,0,0,0,0,1,0,0,0,0
55,Carnitas-Tacos-1091709,0,0,0,0,0,0,0,0,1,0,0,0,0
56,Cheater_s-Chicken-Posole-1641433,0,0,0,0,0,0,0,0,1,0,0,0,0
57,Cheater_s-Enchiladas-Allrecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
58,Cheese-Enchiladas-Allrecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
59,Cheese-Enchiladas-Verde-1626016,0,0,0,0,0,0,0,0,1,0,0,0,0
60,Cheesy-Beef-and-Sweet-Potato-Taco-Casserole-1616355,0,0,0,0,0,0,0,0,1,0,0,0,0
61,Cheesy-Chicken-Enchiladas-1001862,0,0,0,0,0,0,0,0,1,0,0,0,0
62,Cheesy-Chicken-Stuffed-Poblanos-Low-Carb-and-Gluten-Free-683862,0,0,0,0,0,0,0,0,1,0,0,0,0
63,Cheesy-Chicken-Tostadas-w_-Creamy-Poblano-Sauce-1643118,0,0,0,0,0,0,0,0,1,0,0,0,0
64,Cheesy-Enchiladas-1294590,0,0,0,0,0,0,0,0,1,0,0,0,0
65,Cheesy-Jalapeno-Popper-Baked-Stuffed-Chicken-1020977,0,0,0,0,0,0,0,0,1,0,0,0,0
66,Cheesy-Layered-Beef-Enchilada-Bake-1502364,0,0,0,0,0,0,0,0,1,0,0,0,0
67,Cheesy-Mexican-Lasagna-1602673,0,0,0,0,0,0,0,0,1,0,0,0,0
68,Cheesy-Quinoa-Enchilada-Bake-1542687,0,0,0,0,0,0,0,0,1,0,0,0,0
69,Cheesy-TexMex-Enchiladas-1598957,0,0,0,0,0,0,0,0,1,0,0,0,0
70,Cheesy-Zucchini-Enchiladas-1571915,0,0,0,0,0,0,0,0,1,0,0,0,0
71,Chicken-Burrito-Brown-Rice-Bowl-Bowl-with-Homemade-Guacamole-1625196,0,0,0,0,0,0,0,0,1,0,0,0,0
72,Chicken-Burritos-MyRecipes-232755,0,0,0,0,0,0,0,0,1,0,0,0,0
73,Chicken-Chimichangas-1628465,0,0,0,0,0,0,0,0,1,0,0,0,0
74,Chicken-Enchilada-Casserole-1252396,0,0,0,0,0,0,0,0,1,0,0,0,0
75,Chicken-Enchilada-Casserole-1559248,0,0,0,0,0,0,0,0,1,0,0,0,0
76,Chicken-Enchilada-Pasta-579656,0,0,0,0,0,0,0,0,1,0,0,0,0
77,Chicken-Enchilada-Rice-Casserole-1205261,0,0,0,0,0,0,0,0,1,0,0,0,0
78,Chicken-Enchiladas-1088559,0,0,0,0,0,0,0,0,1,0,0,0,0
79,Chicken-Enchiladas-1311819,0,0,0,0,0,0,0,0,1,0,0,0,0
80,Chicken-Enchiladas-1319796,0,0,0,0,0,0,0,0,1,0,0,0,0
81,Chicken-Enchiladas-1358349,0,0,0,0,0,0,0,0,1,0,0,0,0
82,Chicken-Enchiladas-1602809,0,0,0,0,0,0,0,0,1,0,0,0,0
83,Chicken-Enchiladas-Allrecipes_2,0,0,0,0,0,0,0,0,1,0,0,0,0
84,Chicken-Enchiladas-with-Red-Chile-Sauce-470928,0,0,0,0,0,0,0,0,1,0,0,0,0
85,Chicken-Enchiladas-with-Sour-Cream-White-Sauce-983443,0,0,0,0,0,0,0,0,1,0,0,0,0
86,Chicken-Enchiladas-with-Sour-Cream-White-sauce-996322,0,0,0,0,0,0,0,0,1,0,0,0,0
87,Chicken-Enchliadas-Freezer-Meal-1041464,0,0,0,0,0,0,0,0,1,0,0,0,0
88,Chicken-Fajitas-1093917,0,0,0,0,0,0,0,0,1,0,0,0,0
89,Chicken-Fajitas-1600905,0,0,0,0,0,0,0,0,1,0,0,0,0
90,Chicken-Fajitas-1625950,0,0,0,0,0,0,0,0,1,0,0,0,0
91,Chicken-Fajitas-_Slow-Cooker_-1049267,0,0,0,0,0,0,0,0,1,0,0,0,0
92,Chicken-Taco-Casserole-1632114,0,0,0,0,0,0,0,0,1,0,0,0,0
93,Chicken-Tacos-1048968,0,0,0,0,0,0,0,0,1,0,0,0,0
94,Chicken-Tamale-Pie-499220,0,0,0,0,0,0,0,0,1,0,0,0,0
95,Chicken-Tostadas-with-Black-Bean-Salsa-1074712,0,0,0,0,0,0,0,0,1,0,0,0,0
96,Chicken-_-Avocado-Enchiladas-990444,0,0,0,0,0,0,0,0,1,0,0,0,0
97,Chicken-_-Chorizo-Chile-Rellenos-1638779,0,0,0,0,0,0,0,0,1,0,0,0,0
98,Chicken-and-Black-Bean-Mexican-Casserole-1232565,0,0,0,0,0,0,0,0,1,0,0,0,0
99,Chicken-and-Green-Chili-Pasta-1101813,0,0,0,0,0,0,0,0,1,0,0,0,0
100,Chicken-and-Spinach-Enchiladas-1308203,0,0,0,0,0,0,0,0,1,0,0,0,0
101,Chicken-and-Tortillas-with-Tomatillo-Sauce-1627407,0,0,0,0,0,0,0,0,1,0,0,0,0
102,Chicken-tostada-upside-down-bake-334703,0,0,0,0,0,0,0,0,1,0,0,0,0
103,Chicken-tostadas-368628,0,0,0,0,0,0,0,0,1,0,0,0,0
104,Chilaquiles-1082568,0,0,0,0,0,0,0,0,1,0,0,0,0
105,Chilaquiles-Verdes-with-Chicken-1066740,0,0,0,0,0,0,0,0,1,0,0,0,0
106,Chilaquiles-with-Chicken_-Eggs-and-Avocado-1682811,0,0,0,0,0,0,0,0,1,0,0,0,0
107,Chile-Colorado-1616762,0,0,0,0,0,0,0,0,1,0,0,0,0
108,Chile-Colorado-Burritos-1009102,0,0,0,0,0,0,0,0,1,0,0,0,0
109,Chile-Colorado-Burritos-1299957,0,0,0,0,0,0,0,0,1,0,0,0,0
110,Chile-Relleno-Casserole-Simply-Recipes-42833,0,0,0,0,0,0,0,0,1,0,0,0,0
111,Chile-Verde-Con-Cerdo-1069453,0,0,0,0,0,0,0,0,1,0,0,0,0
112,Chile-Verde-Simply-Recipes-42920,0,0,0,0,0,0,0,0,1,0,0,0,0
113,Chili-Lime-Chicken-1593820,0,0,0,0,0,0,0,0,1,0,0,0,0
114,Chili-Relleno-Casserole-1075936,0,0,0,0,0,0,0,0,1,0,0,0,0
115,Chili-Relleno-Casserole-972690,0,0,0,0,0,0,0,0,1,0,0,0,0
116,Chili-relleno-casserole-336638,0,0,0,0,0,0,0,0,1,0,0,0,0
117,Chipotle-Bean-Burritos-MyRecipes-247047,0,0,0,0,0,0,0,0,1,0,0,0,0
118,Chipotle-Burrito-Bowls-with-Chicken_-Quinoa-and-Avocado-1222260,0,0,0,0,0,0,0,0,1,0,0,0,0
119,Chipotle-Chicken-Pasta-Casserole-1639509,0,0,0,0,0,0,0,0,1,0,0,0,0
120,Chipotle-Chicken-_Copycat-Recipe_-979107,0,0,0,0,0,0,0,0,1,0,0,0,0
121,Chipotle-Pork-Loin-Alambres-1635787,0,0,0,0,0,0,0,0,1,0,0,0,0
122,Chipotle-Pork-Soft-Tacos-with-Pineapple-Salsa-MyRecipes-231651,0,0,0,0,0,0,0,0,1,0,0,0,0
123,Chipotle-Seared-Tilapia-with-Homemade-Pico-De-Gallo-1633148,0,0,0,0,0,0,0,0,1,0,0,0,0
124,Chipotle-Shrimp-Tacos-1536721,0,0,0,0,0,0,0,0,1,0,0,0,0
125,Chipotle-Shrimp-Tacos-with-Lime-Crema-Sauce-1636952,0,0,0,0,0,0,0,0,1,0,0,0,0
126,Chipotle-Sweet-Potato-Tacos-with-Black-Beans-and-Guacamole-1454149,0,0,0,0,0,0,0,0,1,0,0,0,0
127,Chocolate-Hazelnut-Chicken-Mole-1619827,0,0,0,0,0,0,0,0,1,0,0,0,0
128,Chorizo-Enchilada-981002,0,0,0,0,0,0,0,0,1,0,0,0,0
129,Cilantro-Lime-Chicken-1030868,0,0,0,0,0,0,0,0,1,0,0,0,0
130,Cilantro-Lime-Chicken-with-Avocado-Salsa-470839,0,0,0,0,0,0,0,0,1,0,0,0,0
131,Cinco-de-Mayo-Food-and-Free-Printables-1088961,0,0,0,0,0,0,0,0,1,0,0,0,0
132,Cinco-de-Mayo-Pasta-1601310,0,0,0,0,0,0,0,0,1,0,0,0,0
133,Citrus-Chicken-Fajitas-1534516,0,0,0,0,0,0,0,0,1,0,0,0,0
134,Classic-Tacos-490204,0,0,0,0,0,0,0,0,1,0,0,0,0
135,Classic-Weeknight-Tacos-980699,0,0,0,0,0,0,0,0,1,0,0,0,0
136,Clean-Eating-Low-Carb-Tacos-762993,0,0,0,0,0,0,0,0,1,0,0,0,0
137,Colorado-Chile-Enchiladas-1068440,0,0,0,0,0,0,0,0,1,0,0,0,0
138,Contramars-Red-and-Green-Grilled-Snapper-1679729,0,0,0,0,0,0,0,0,1,0,0,0,0
139,Corn-Chip-Taco-Pie-1471350,0,0,0,0,0,0,0,0,1,0,0,0,0
140,Cowgirl-Beans-1246810,0,0,0,0,0,0,0,0,1,0,0,0,0
141,Creamy-Avocado-Zucchini-Noodle-Pasta-with-Taco-Lime-Grilled-Shrimp-1616309,0,0,0,0,0,0,0,0,1,0,0,0,0
142,Creamy-Cheesy-Green-Chile-Chicken-Enchiladas-1232430,0,0,0,0,0,0,0,0,1,0,0,0,0
143,Creamy-Chicken-Enchiladas-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
144,Creamy-Jalapeno-Chicken-Enchiladas-967136,0,0,0,0,0,0,0,0,1,0,0,0,0
145,Creamy-Mexican-Chicken-1384058,0,0,0,0,0,0,0,0,1,0,0,0,0
146,Crispy-Potato-and-Chorizo-Tacos-1023833,0,0,0,0,0,0,0,0,1,0,0,0,0
147,Crock-Pot-Beef-Carne-Asada-Tacos-1195318,0,0,0,0,0,0,0,0,1,0,0,0,0
148,Crock-Pot-Beef-and-Beer-Chili-999056,0,0,0,0,0,0,0,0,1,0,0,0,0
149,Crock-Pot-Chicken-Tacos-761439,0,0,0,0,0,0,0,0,1,0,0,0,0
150,Crock-Pot-Mexican-Stuffed-Bell-Peppers-607095,0,0,0,0,0,0,0,0,1,0,0,0,0
151,Crock-Pot-Shredded-Beef-_Barbacoa_-752519,0,0,0,0,0,0,0,0,1,0,0,0,0
152,Crock-pot-chicken-enchiladas-341072,0,0,0,0,0,0,0,0,1,0,0,0,0
153,Crockpot-Barbacoa-Beef-758698,0,0,0,0,0,0,0,0,1,0,0,0,0
154,Crockpot-Chili-Lime-Chicken_-1616311,0,0,0,0,0,0,0,0,1,0,0,0,0
155,Crockpot-Mexican-Chicken-502235,0,0,0,0,0,0,0,0,1,0,0,0,0
156,Crockpot-Mexican-shredded-chicken-1165581,0,0,0,0,0,0,0,0,1,0,0,0,0
157,Crockpot-Pork-Carnitas-1107596,0,0,0,0,0,0,0,0,1,0,0,0,0
158,Crockpot-Queso-Chicken-Chili-499526,0,0,0,0,0,0,0,0,1,0,0,0,0
159,Crockpot-Salsa-Verde-Chicken-Tacos-1293753,0,0,0,0,0,0,0,0,1,0,0,0,0
160,Crunchy-Spicy-Shredded-Pork-Tacos-with-Pineapple-Salsa-1619627,0,0,0,0,0,0,0,0,1,0,0,0,0
161,Crunchy-tortilla-chicken-with-avocado-salsa-351061,0,0,0,0,0,0,0,0,1,0,0,0,0
162,Cuban-Chicken-1626315,0,0,0,0,0,0,0,0,1,0,0,0,0
163,Cuban-Pork-1630140,0,0,0,0,0,0,0,0,1,0,0,0,0
164,Cuban-picadillo-302215,0,0,0,0,0,0,0,0,1,0,0,0,0
165,Cuban-style-Pork-Shoulder-752236,0,0,0,0,0,0,0,0,1,0,0,0,0
166,DIY-Burrito-Bowl-1361908,0,0,0,0,0,0,0,0,1,0,0,0,0
167,DIY-Chipotle-Burrito-Bowl-635627,0,0,0,0,0,0,0,0,1,0,0,0,0
168,Delicious-Mexican-Chicken-Casserole-1073778,0,0,0,0,0,0,0,0,1,0,0,0,0
169,Delicious-chicken-taco-bowls-_-Cilantro-lime-rice-1036970,0,0,0,0,0,0,0,0,1,0,0,0,0
170,Denver-Post-Pork-Green-Chile-1492779,0,0,0,0,0,0,0,0,1,0,0,0,0
171,Dinner-Tonight---Easy-Steak-Fajitas-1634458,0,0,0,0,0,0,0,0,1,0,0,0,0
172,Doritos-Cheesy-Beef-Casserole-1070360,0,0,0,0,0,0,0,0,1,0,0,0,0
173,Doritos-Cheesy-Chicken-Casserole-749945,0,0,0,0,0,0,0,0,1,0,0,0,0
174,Easiest-Crock-Pot-Salsa-Verde-Chicken-Tacos-1616723,0,0,0,0,0,0,0,0,1,0,0,0,0
175,Easy-Chicken-Enchilada-Bake-1310878,0,0,0,0,0,0,0,0,1,0,0,0,0
176,Easy-Chicken-Enchilada-Casserole-1283669,0,0,0,0,0,0,0,0,1,0,0,0,0
177,Easy-Chicken-Enchilada-Casserole-1311257,0,0,0,0,0,0,0,0,1,0,0,0,0
178,Easy-Chicken-Enchilada-Casserole-1362845,0,0,0,0,0,0,0,0,1,0,0,0,0
179,Easy-Chicken-Enchilada-Skillet-1319752,0,0,0,0,0,0,0,0,1,0,0,0,0
180,Easy-Chicken-Enchiladas-1543305,0,0,0,0,0,0,0,0,1,0,0,0,0
181,Easy-Chicken-Tortilla-Stack-1100842,0,0,0,0,0,0,0,0,1,0,0,0,0
182,Easy-Chili-Verde-Enchiladas-1581948,0,0,0,0,0,0,0,0,1,0,0,0,0
183,Easy-Crockpot-Carnitas-499473,0,0,0,0,0,0,0,0,1,0,0,0,0
184,Easy-Enchilada-Casserole-1092854,0,0,0,0,0,0,0,0,1,0,0,0,0
185,Easy-Enchilada-Skillet-with-Chicken-or-Beef-1596705,0,0,0,0,0,0,0,0,1,0,0,0,0
186,Easy-Enchiladas-Allrecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
187,Easy-Mexican-Casserole-1066163,0,0,0,0,0,0,0,0,1,0,0,0,0
188,Easy-Mexican-Casserole-Monday_-September-13_-2010-1376454,0,0,0,0,0,0,0,0,1,0,0,0,0
189,Easy-Mexican-Chicken-Bake-1164528,0,0,0,0,0,0,0,0,1,0,0,0,0
190,Easy-Mexican-Lasagna-1589988,0,0,0,0,0,0,0,0,1,0,0,0,0
191,Easy-Mexican-Shredded-Chicken-_Verde__-1282936,0,0,0,0,0,0,0,0,1,0,0,0,0
192,Easy-Slow-Cooker-Chili-Lime-Mexican-Shredded-Beef-1218680,0,0,0,0,0,0,0,0,1,0,0,0,0
193,Easy-Slow-Cooker-Pork-Carnitas-Weeknight-Dinner-Favorite-1454162,0,0,0,0,0,0,0,0,1,0,0,0,0
194,Easy-Spicy-Shrimp-Tacos-Recipe-_-Pineapple-Pico-De-Gallo-1583968,0,0,0,0,0,0,0,0,1,0,0,0,0
195,Easy-Taco-Pie-995385,0,0,0,0,0,0,0,0,1,0,0,0,0
196,Easy-White-Chicken-Enchiladas-Allrecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
197,Easy-crockpot-beef-fajitas-365181,0,0,0,0,0,0,0,0,1,0,0,0,0
198,Enchilada-Casserole-1060933,0,0,0,0,0,0,0,0,1,0,0,0,0
199,Enchilada-Casserole-1356636,0,0,0,0,0,0,0,0,1,0,0,0,0
200,Enchilada-Chicken-Spaghetti-Skillet-1100899,0,0,0,0,0,0,0,0,1,0,0,0,0
201,Enchilada-Stuffed-Squash-_Paleo_-Low-Carb_-1242467,0,0,0,0,0,0,0,0,1,0,0,0,0
202,Enchilada-stack-369848,0,0,0,0,0,0,0,0,1,0,0,0,0
203,Enchiladas-Allrecipes_1,0,0,0,0,0,0,0,0,1,0,0,0,0
204,Enchilritochanga-1633437,0,0,0,0,0,0,0,0,1,0,0,0,0
205,Fast-Fish-Tacos-457053,0,0,0,0,0,0,0,0,1,0,0,0,0
206,Fiesta-Chicken-Quesadillas-with-Chipotle-Relish-and-Mango-Salsa_-1585953,0,0,0,0,0,0,0,0,1,0,0,0,0
207,Firehouse-Machaca-Taco-Filling-Allrecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
208,Fish-Tacos-1196898,0,0,0,0,0,0,0,0,1,0,0,0,0
209,Fish-Tacos-1298188,0,0,0,0,0,0,0,0,1,0,0,0,0
210,Fish-Tacos-with-Chili-Lime-Allioli-480646,0,0,0,0,0,0,0,0,1,0,0,0,0
211,Fish-Tacos-with-Tomatillo-Jalapeno-Salsa-1614520,0,0,0,0,0,0,0,0,1,0,0,0,0
212,Fish-tacos-with-chipotle-dressing-365097,0,0,0,0,0,0,0,0,1,0,0,0,0
213,Flash-Fajitas-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
214,Foil_Pack-Taco-Chicken-Dinner-AllRecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
215,Garlic-_-lime-shrimp-with-spanish-rice-304097,0,0,0,0,0,0,0,0,1,0,0,0,0
216,Garlic-skirt-steak-303225,0,0,0,0,0,0,0,0,1,0,0,0,0
217,Giant-chipotle-white-beans-308778,0,0,0,0,0,0,0,0,1,0,0,0,0
218,Gimme-Chimis-1642115,0,0,0,0,0,0,0,0,1,0,0,0,0
219,Grandma-Joan_s-Chicken-Enchiladas-1371036,0,0,0,0,0,0,0,0,1,0,0,0,0
220,Green-Chile-Beef-Tacos-AllRecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
221,Green-Chile-Burros_-1430146,0,0,0,0,0,0,0,0,1,0,0,0,0
222,Green-Chile-Chicken-1292503,0,0,0,0,0,0,0,0,1,0,0,0,0
223,Green-Chile-Chicken-Enchilada-Casserole-754069,0,0,0,0,0,0,0,0,1,0,0,0,0
224,Green-Chile-Chicken-Enchiladas-1296612,0,0,0,0,0,0,0,0,1,0,0,0,0
225,Green-Chile-Chicken-Enchiladas-600982,0,0,0,0,0,0,0,0,1,0,0,0,0
226,Green-Chile-Chicken-Enchiladas-995585,0,0,0,0,0,0,0,0,1,0,0,0,0
227,Green-Chile-Enchiladas-1445063,0,0,0,0,0,0,0,0,1,0,0,0,0
228,Green-Chile-Turkey-Tacos-1023783,0,0,0,0,0,0,0,0,1,0,0,0,0
229,Green-Scallop-Tacos-1574379,0,0,0,0,0,0,0,0,1,0,0,0,0
230,Green-chili-chicken-enchiladas-365100,0,0,0,0,0,0,0,0,1,0,0,0,0
231,Grilled-Chicken-Fajita-Skewers-1113053,0,0,0,0,0,0,0,0,1,0,0,0,0
232,Grilled-Chicken-and-Avocado-Tacos-with-Cilantro-Crema-635637,0,0,0,0,0,0,0,0,1,0,0,0,0
233,Grilled-Chicken-for-Tacos-995148,0,0,0,0,0,0,0,0,1,0,0,0,0
234,Grilled-Pork-Tenderloin-in-Charred-Chile-Adobo-1641237,0,0,0,0,0,0,0,0,1,0,0,0,0
235,Grilled-Shrimp-Tacos-with-Avocado-Salsa-632371,0,0,0,0,0,0,0,0,1,0,0,0,0
236,Grilled-Squash-And-Black-Bean-Tacos-With-Cabbage-Slaw-1684071,0,0,0,0,0,0,0,0,1,0,0,0,0
237,Grilled-Steak-Fajitas-1684549,0,0,0,0,0,0,0,0,1,0,0,0,0
238,Grilled-Tequila_lime-Shrimp-Allrecipes,0,0,0,0,0,0,0,0,1,0,0,0,0
239,Ground-Beef-And-Black-Bean-Enchilada-Skillet-1549567,0,0,0,0,0,0,0,0,1,0,0,0,0
240,Guaxmole-or-Huaxmole-1190424,0,0,0,0,0,0,0,0,1,0,0,0,0
241,Healthy-Chicken-Fajita-Bake-1074142,0,0,0,0,0,0,0,0,1,0,0,0,0
242,Healthy-Chicken-Tacos-1065679,0,0,0,0,0,0,0,0,1,0,0,0,0
243,Honey-Lime-Chicken-Enchiladas-1103414,0,0,0,0,0,0,0,0,1,0,0,0,0
244,Honey-Lime-Chicken-Enchiladas-1637657,0,0,0,0,0,0,0,0,1,0,0,0,0
245,Hot-Jalapeno-Mexican-Con-Carne-1613273,0,0,0,0,0,0,0,0,1,0,0,0,0
246,How-to-Cook-Mexican-Chilaquiles-_-Como-Hacer-Chilaquiles-Mexicanos-1066791,0,0,0,0,0,0,0,0,1,0,0,0,0
247,Impossibly-Easy-Chiles-Rellenos-Pie-749406,0,0,0,0,0,0,0,0,1,0,0,0,0
248,Italian-Sausage-Enchiladas-Dont-be-afraid-to-substitute-ingredients-1454212,0,0,0,0,0,0,0,0,1,0,0,0,0
249,Jalapeno--Lime-Grilled-Chicken-Kabobs-1036509,0,0,0,0,0,0,0,0,1,0,0,0,0
250,Lawnmover-tacos-335706,0,0,0,0,0,0,0,0,1,0,0,0,0
251,Layered-Cheese-Enchiladas-1546105,0,0,0,0,0,0,0,0,1,0,0,0,0
252,Layered-Mexican-Bake-1252327,0,0,0,0,0,0,0,0,1,0,0,0,0
253,Lentil-Tacos-780090,0,0,0,0,0,0,0,0,1,0,0,0,0
254,Lime-Shrimp-Bowls-1642391,0,0,0,0,0,0,0,0,1,0,0,0,0
255,Lobster-Tacos-1224620,0,0,0,0,0,0,0,0,1,0,0,0,0
256,Low-Calorie-Chicken-Enchiladas-1623545,0,0,0,0,0,0,0,0,1,0,0,0,0
257,Low-Free-Vegan-Bean-Enchilada-1616118,0,0,0,0,0,0,0,0,1,0,0,0,0
258,Mahi-Mahi-Fish-Tacos-with-Red-Cabbage-Slawsa-1630106,0,0,0,0,0,0,0,0,1,0,0,0,0
259,Maitake-Tacos-1688709,0,0,0,0,0,0,0,0,1,0,0,0,0
260,Make-Ahead-Chicken-Enchiladas-1138467,0,0,0,0,0,0,0,0,1,0,0,0,0
261,Make-Chili-Verde-Con-Carnitas-1010949,0,0,0,0,0,0,0,0,1,0,0,0,0
262,Mango-Salsa-Chicken-1035206,0,0,0,0,0,0,0,0,1,0,0,0,0
263,Marinated-steak-fajitas-350833,0,0,0,0,0,0,0,0,1,0,0,0,0
264,Mexican-Bean-And-Vegetable-Stew-1589969,0,0,0,0,0,0,0,0,1,0,0,0,0
265,Mexican-Bean-Stew-1179004,0,0,0,0,0,0,0,0,1,0,0,0,0
266,Mexican-Casserole-1017686,0,0,0,0,0,0,0,0,1,0,0,0,0
267,Mexican-Casserole-1056060,0,0,0,0,0,0,0,0,1,0,0,0,0
